Date,Text,sentences,Country
1959-08-24,Hiram L Fong sworn in as 1st Chinese-American senator while Daniel K Inouye sworn in as 1st Japanese-American Rep (Both from Hawaii),1,JP
1959-09-17,"Typhoon kills 2,000 in Japan & Korea",1,JP
1959-09-26,"Typhoon Vera, hits Japanese island of Honshu, causing the deaths of 4,580 people with 658 missing",1,JP
1960-01-18,US & Japan sign joint defense treaty,1,JP
1960-01-19,Eisenhower & Premier Kishi sign US-Japanese Security pact,1,JP
1960-03-28,"Pope John appoints the first Japanese, African & Filipino cardinals",1,JP
1960-06-16,President Eisenhower cancels trip to Japan,1,JP
1960-06-23,Japan signs security treaty with the US,1,JP
1960-07-18,Premier Kishi of Japan resigns,1,JP
1961-03-09,"Mine cave-in in Japan, kills 72",1,JP
1961-08-15,Keiyo Road is specified as the first driveway in Japan.,1,JP
1961-12-03,Anton Geesink becomes 1st non-Japanese judo world champion,1,JP
1962-05-03,"Express train crashed into wreckage of a commuter train & a freight, killing 163, injuring 400 (Tokyo, Japan)",1,JP
1962-06-23,Larry Doby retires from Cleve Indians to play in Japan,1,JP
1962-08-30,"Japan conducts a test of the NAMC YS-11, its first aircraft since the war and its only successful commercial aircraft from before or after the war.",1,JP
1963-07-26,The Organization for Economic Cooperation and Development votes to admit Japan.,1,JP
1963-11-09,450 die in a coal-dust explosion & 160 die in train crash (Japan),1,JP
1963-11-12,"Train crash in Japan, kills 164",1,JP
1964-04-28,Japan joins OECD,1,JP
1964-06-16,Quake strikes Niigata Japan,1,JP
1964-07-21,Last Dutch whaling ship Willem Barents Sea sold to Japan,1,JP
1964-09-01,Masanori Murakami is 1st Japanese player in majors (NY Mets),1,JP
1964-10-23,Japanese beat Russian for 1st Olympic Gold in woman's volleyball,1,JP
1964-10-24,"18th Olympic games close at Tokyo, Japan",1,JP
1964-10-25,Anton Geesink is 1st non-Japanese Olympic judo gold medal winner,1,JP
1964-11-09,Eisaku Sato becomes premier of Japan,1,JP
1965-02-17,US-Japan baseball relations suspended over Masanori Murakami dispute,1,JP
1965-04-19,69th Boston Marathon won by Morio Shigematsu of Japan in 2:16:33,1,JP
1965-06-01,coal mine explosion in Fukuoka Japan kills 236,1,JP
1965-08-15,Japanese community of SF holds Masanori Murakami Day at Candlestick Park to honor 1st Japanese player to play in major leagues,1,JP
1966-03-11,"A fire at two ski resorts in Numata, Japan kills 31 people.",1,JP
1966-04-19,70th Boston Marathon won by Kenji Kimihara of Japan in 2:17:11,1,JP
1966-11-12,Dodgers complete an 18-game tour of Japan with a 9-8-1 record,1,JP
1968-01-23,Spy ship USS Pueblo & 83-man crew seized in Sea of Japan by North Korea,1,JP
1968-03-27,Japanese Trade & Cultural Center (Japan Center) dedicated in SF,1,JP
1968-05-16,Earthquake kills 47 in Japan,1,JP
1968-06-26,Iwo Jima & Bonin Islands returned to Japan by US,1,JP
1968-12-10,"Japan's biggest heist, the still-unsolved ""300 million yen robbery"", occurs in Tokyo.",1,JP
1969-04-15,North Korea shoots at US airplane above Japanese sea,1,JP
1969-04-21,73rd Boston Marathon won by Yoshiaki Unetani of Japan in 2:13:49,1,JP
1970-02-11,Japan becomes 4th nation to put a satellite (Osumi) in orbit,1,JP
1970-03-15,"Expo '70 opens in Osaka, Japan",1,JP
1970-05-06,Yuchiro Miura of Japan skies down Mt Everest,1,JP
1970-11-25,"In Japan, author Yukio Mishima and two compatriots commit ritualistic suicide after an unsuccessful coup attempt.",1,JP
1971-01-20,John Lennon meets Yoko Ono's parents in Japan,1,JP
1971-06-11,US & Japan sign accord to return Okinawa to Japan,1,JP
1971-07-30,Japanese Boeing 727 collides with an F-86 fighter killing 162,1,JP
1971-10-09,Japanese emperor Hirohito visits Netherlands,1,JP
1971-11-11,"Man-made earthslide at Kawasaki Japan, kills 15",1,JP
1972-02-03,"11th Winter Olympic games opens in Sapporo, Japan (1st in Asia)",1,JP
1972-02-13,"11th Winter Olympic games close at Sapporo, Japan",1,JP
1972-02-19,The Asama-Sanso hostage standoff begins in Japan.,1,JP
1972-02-28,The Asama-Sanso incident ends in Japan.,1,JP
1972-03-20,19 mountain climbers killed on Japan's Mount Fuji during an avalanche,1,JP
1972-05-13,115 die in nightclub atop 7-story Sennichi dept store (Osaka Japan),1,JP
1972-05-15,Ryukyu Is & Daito Is returned to Japan after 27 yrs of US control,1,JP
1972-09-28,Japan & Communist China agree to re-establish diplomatic relations,1,JP
1972-09-29,Japan & People's Republic of China begin diplomatic relations,1,JP
1973-04-01,Japan allows its citizens to own gold,1,JP
1973-08-31,1st heavyweight championship fight in Japan (Foreman beats Roman),1,JP
1973-11-09,"Fire at Taiyo dept store, kills 101 & injures 84 (Kumamoto Japan)",1,JP
1973-12-01,Jan Ferraris wins LPGA-Japan Golf Classic,1,JP
1974-03-09,"Last Japanese soldier, a guerrilla operating in Philippines, surrenders, 29 years after World War II ended",1,JP
1974-09-13,-17] 3 Japanese kidnap French ambassador in Hague,1,JP
1974-09-24,"Clarence Jones of Kintetsu Buffaloes hits his 38th HR, 1st American to win a Japanese HR title",1,JP
1974-11-03,Chako Higuchi wins Japan LPGA Golf Classic,1,JP
1975-05-16,Junko Tabei from Japan becomes 1st woman to reach summit of Mt Everest,1,JP
1975-10-09,Emperor Hirohito of Japan visits SF,1,JP
1975-10-19,Shelley Hamlin wins LPGA Japan Golf Classic,1,JP
1976-07-27,Japanese ex-premier Tanaka arrested (Lockheed Affair),1,JP
1976-07-30,Japanese beat Russian for Olympic gold in woman's volleyball,1,JP
1976-09-06,Russian pilot Belenko defects to Japan in a Mig 25 jet,1,JP
1976-11-03,Donna Caponi Young wins LPGA/Japan Mizuno Golf,1,JP
1976-12-25,Takeo Fukuda becomes Japanese premier,1,JP
1977-09-03,Japan's Sadaharu Oh hits 756th HR to surpass Hank Aaron's total,1,JP
1977-11-03,Debbie Massey wins LPGA Mizuno-Japan Golf Classic,1,JP
1978-08-12,China & Japan sign peace treaty,1,JP
1978-10-23,China & Japan formally ends 4 decades of dissension,1,JP
1978-11-03,Michiko Okada wins LPGA Mizuno-Japan Golf Classic,1,JP
1979-01-25,"22.2-km Oshimizu railroad tunnel holed through, central Honshu, Japan",1,JP
1979-02-21,Japan launches Hakucho X-ray satellite & Corsa-B (550/580 km),1,JP
1979-11-03,Amy Alcott wins LPGA Mizuno Japan Golf Classic,1,JP
1980-04-23,"Soviet sub catches fire off Japan, 9 die",1,JP
1980-07-17,Zenko Suzuki becomes premier of Japan,1,JP
1980-11-09,Tatsuko Ohsako wins LPGA Mazda Japan Golf Classic,1,JP
1981-02-21,Japan launches Hinotori satellite to study solar flares (580/640 k),1,JP
1981-04-09,US sub George Washington rams Japanese freighter Nisso Maru,1,JP
1981-04-20,85th Boston Marathon won by Toshihiko Seko of Japan in 2:09:26,1,JP
1981-04-25,"More than 100 workers are exposed to radiation during repairs of a nuclear power plant in Tsuruga, Japan.",1,JP
1981-11-08,Patty Sheehan wins LPGA Mazda Japan Golf Classic,1,JP
1982-07-24,"Heavy rain causes a mudslide that destroys a bridge at Nagasaki, Japan, killing 299.",1,JP
1982-08-18,Japanese election law is amended to allow for proportional representation.,1,JP
1982-10-01,"The Sony CDP-101, the world's first commercially released Compact Disc player, is released in Japan for 168,000 yen ($730)",1,JP
1982-11-07,Nancy Lopez wins LPGA Mazda Japan Golf Classic,1,JP
1982-11-24,Yasuhiro Nakasone succeeds Zenko Suzuki as premier of Japan,1,JP
1982-11-26,Yasuhiro Nakasone elected PM of Japan succeeding Zenko Suzuki,1,JP
1983-02-20,Japan launches Tenma satellite to study x-rays (450/570 km),1,JP
1983-11-06,Chako Higuchi wins LPGA Sports Nippon Team Match Golf Tournament,1,JP
1983-11-11,President Reagan became 1st US president to address Japanese legislature,1,JP
1983-11-13,Pat Bradley wins LPGA Mazda Japan Golf Classic,1,JP
1984-03-21,Soviet sub crashes into USS aircraft carrier Kitty Hawk off Japan,1,JP
1984-08-07,Japan beats US for olympic gold medal in baseball,1,JP
1984-11-04,Nayoko Yoshikawa wins LPGA Mazda Japan Golf Classic,1,JP
1985-01-07,Japanese space probe Sakigake launched to Halley's comet,1,JP
1985-01-08,Japan launches Sakigake space probe to Halley's Comet,1,JP
1985-01-13,23rd Tennis Fed Cup: Czech beats USA in Nagoya Japan (2-1),1,JP
1985-08-07,"Takao Doi, Mamoru Mohri and Chiaki Mukai are chosen to be Japan's first astronauts.",1,JP
1985-08-08,"Japan launches Planet A, a probe to Halley's comet",1,JP
1985-08-12,"Japanese Boeing 747SR crashes, 520 die (worst in-flight toll)",1,JP
1985-08-19,"Japan launches its 2nd probe of Halley's Comet, Suisei",1,JP
1985-11-10,Jane Blalock wins LPGA Mazda Japan Golf Classic,1,JP
1986-03-08,"Japanese probe Suisei passes Halley's Comet at 109,800 km",1,JP
1986-03-11,Japanese probe Sakigake flies by Halley's Comet at 6.8 million km,1,JP
1986-07-06,Premier Nakasones Liberal Democr Party wins Japan's election,1,JP
1986-11-02,Ayako Okamoto wins Nichirei Ladies Cup US-Japan Team Golf Championship,1,JP
1986-11-09,Ai-Yu Tu wins LPGA Mazda Japan Golf Classic,1,JP
1987-01-23,Japan 1st exceeds military spending cap of 1% of GNP ($23 billion),1,JP
1987-04-20,91st Boston Marathon won by Toshihiko Seko of Japan in 2:11:50,1,JP
1987-04-29,Japan's premier Nakasone visits the US,1,JP
1987-09-02,Donald Trump takes out a full page NY Times ad lambasting Japan,1,JP
1987-10-09,"Japanese bank buys ""Lady McGill"" stamp for $1,100,000",1,JP
1987-10-30,"In Japan, NEC releases the first 16-bit home entertainment system, the TurboGrafx-16, known as PC Engine.",1,JP
1987-11-01,Fukumi Tani wins Nichirei Ladies Cup US-Japan Team Golf Championship,1,JP
1987-11-08,Yuko Moriguchi wins LPGA Mazda Japan Golf Classic,1,JP
1988-03-25,"Les Miserables opens at Chunichi Theatre, Nagoya, Japan",1,JP
1988-06-08,Nippon Airways announces that painting eyeballs on Jets cut bird collisions by 20%,1,JP
1988-08-04,"Congress votes $20,000 to each Japanese-American interned in WW II",1,JP
1988-10-30,Beth Daniel wins Nichirei Ladies Cup US-Japan Team Golf Championship,1,JP
1988-11-05,Japan beats MLB all stars 2-1 in Tokyo (Game 1 of 7),1,JP
1988-11-06,Japan & MLB all stars played to a 6-6 draw (Game 2 of 7),1,JP
1988-11-06,Patty Sheehan wins LPGA Mazda Japan Golf Classic,1,JP
1988-11-07,MLB all stars beats Japan 16-8 (Game 3 of 7),1,JP
1988-11-09,"MLB All-Star team beat Japan 8-2 in Nishinomya, (Game 4 of 7)",1,JP
1988-11-10,MLB All-Star team beats Japan 3-1 in Tokyo (Game 5 of 7),1,JP
1988-11-12,Japan beats MLB All-Star team 5-4 in Tokyo (Game 6 of 7),1,JP
1989-01-07,Akhito becomes emperor of Japan,1,JP
1989-01-08,Beginning of Japanese Heisei era.,1,JP
1989-03-19,Worlds Ladies' Figure Skating Champ in Paris won by Midori Ito (Japan),1,JP
1989-08-25,Mayumi Moriyama becomes Japan's first female cabinet secretary.,1,JP
1989-09-24,Nancy Lopez wins LPGA Nippon Travel-MBS Golf Classic,1,JP
1989-10-09,27th Tennis Fed Cup: USA beats Spain in Tokyo Japan (3-0),1,JP
1989-11-05,Elaine Crosby wins LPGA Mazda Japan Golf Classic,1,JP
1989-12-25,"Japanese scientist achieve -271.8°C, coldest temp ever recorded",1,JP
1990-01-01,Mitsuko Nishiwaki beats Nakano to become Japan Women wrestling champ,1,JP
1990-01-24,Japanese MUSES-A (Hiten) launched towards moon,1,JP
1990-01-31,"Jushin ""Thunder"" Liger beats Naoki Sano to become New Japan IWGP champ",1,JP
1990-04-10,"CUNY/Lehman College, Bronx, opens a branch campus in Hiroshma Japan",1,JP
1990-11-04,Debbie Massey wins LPGA Mazda Japan 133 Golf Classic,1,JP
1990-11-11,Calif's Chuck Finley & Seattle's Randy Johnson combine to pitch a no-hitter in exhibition game between US & Japanese all-star teams,1,JP
1990-11-12,"Crown Prince Akihito is formally installed as Emperor Akihito of Japan, becoming the 125th Japanese monarch.",1,JP
1991-01-10,Japan ends routine fingerprinting of all adult ethnic Koreans,1,JP
1991-01-19,Jumbo Tsuruta beats Stan Hansen to win All Japan Triple Crown title,1,JP
1991-03-21,"Largest wrestling crowd in Japan (64,500) at Tokyo Dome",1,JP
1991-05-14,42 die in a train collision in Japan,1,JP
1991-06-03,"Mount Unzen erupts in Japan, worst eruption in Japanese history",1,JP
1991-06-23,Mazda becomes 1st Japanese car to capture Le Mans 24 hour race,1,JP
1991-11-05,Kiichi Miyazawa elected premier of Japan,1,JP
1991-11-10,Liselotte Neumann wins LPGA Mazda Japan Golf Classic,1,JP
1992-01-08,George Bush gets ill & vomits on Japanese prime minister's lap,1,JP
1992-01-13,Japan apologizes for forcing Korean women into sexual slavery during World War II.,1,JP
1992-01-28,Stan Hansen beats Jumbo Tsuruta to win All Japan Triple Crown,1,JP
1992-04-01,"Battleship USS Missouri, on which the Japanese surrender took place, decommissioned",1,JP
1992-06-11,Owners approve sale of Seattle Mariners to a Japanese group,1,JP
1992-10-23,Emperor Akihito becomes the first Emperor of Japan to stand on Chinese soil.,1,JP
1992-11-08,Betsy King wins LPGA Mazda Japan Golf Classic,1,JP
1992-12-12,Japanese crown prince Naruhito announces engagement to Masaka Owada,1,JP
1993-01-15,"7.5 earthquake strikes northern Japan, 2 die",1,JP
1993-06-14,Japanese space probe Sakigake passes Earth,1,JP
1993-07-12,"7.8 earthquake hits Hokkaido Japan, 160 killed",1,JP
1993-07-18,Liberal-Democratic Party loses Japan's parliamentary election,1,JP
1993-08-06,Japan Hosokawa government begins,1,JP
1993-11-07,Betsy King wins LPGA Toray Japan Queens Cup Golf Tournament,1,JP
1994-03-19,"Largest omelette (1,383sq ft) made with 160,000 eggs in Yokohama, Japan",1,JP
1994-03-26,Yuka Sato of Japan wins world figure skating championship in Tokyo,1,JP
1994-03-27,Ice Dance Championship at Chiba Japan won by Gritschuk & Platov (RUS),1,JP
1994-04-08,Japans premier Morihiro Hosokawa resigns,1,JP
1994-04-25,Tsutomu Hata elected premier of Japan,1,JP
1994-04-26,"Taiwan Airbus A-300 crashes at Nagoya Japan, 262 killed",1,JP
1994-06-25,Japanese premier Tsutomu Hata resigns,1,JP
1994-06-29,"Socialist, Tomiichi Murayama, elected premier of Japan",1,JP
1994-08-03,102.4°F (39.1°C) in Tokyo Japan: record,1,JP
1994-08-28,1st Japanese gay pride parade,1,JP
1994-10-28,Japanese space probe Sakigake passes Earth for 3rd time,1,JP
1994-11-06,Woo-Soon Ko wins LPGA Toray Japan Queens Golf Cup,1,JP
1995-01-12,"Major earthquake kills 5,092 in Kobe Japan",1,JP
1995-01-17,"7.2 earthquake destroys Kobe Japan (5,372 die)",1,JP
1995-02-05,Japan's Shinshinto Party wins local elections,1,JP
1995-03-19,5 die by poison gas in Japanese subway,1,JP
1995-03-28,World's largest bank-Japan's Mitsubishi Bank & Bank of Tokyo merge,1,JP
1995-05-16,Japanese police arrest cult leader Shoko Asahara & charged him with Nerve-gas attack on Tokyo's subways two months earlier,1,JP
1995-09-14,"Body Worlds opens in Tokyo, Japan",1,JP
1995-10-29,"US beats Japan, 19-17, at Nichirei International LPGA Golf Tournament",1,JP
1995-11-05,Woo-Soon Ko wins LPGA Toray Japan Queens Cup Golf Tournament,1,JP
1996-06-23,Nintendo 64 goes on sale in Japan,1,JP
1996-09-29,Nintendo 64 video game system debuts in USA (3 months after Japan),1,JP
1996-10-27,"US beats Japan, 21½-14½, at Nichirei International Golf Tournament",1,JP
1996-11-03,Mayumi Hirase wins LPGA Toray Japan Queens Cup,1,JP
1996-11-03,Toray Japan Queens Cup,1,JP
1997-03-07,"5 sue Japanese PM Ryutaro Hashimoto, because his smoking has violated the country's constitution guaranteeing a wholesome life",1,JP
1997-03-26,NHL announce Might Ducks & Vancouver Canucks to open 1998 in Japan,1,JP
1997-04-15,"America On Line, begins service in Japan",1,JP
1997-04-22,"The Japanese embassy hostage crisis ends in Lima, Peru.",1,JP
1997-07-25,Rocker Rick Danko gets suspended sentence in Japan for drug smuggling,1,JP
1997-09-01,Cartoon Channel premieres in Japan,1,JP
1997-10-03,Japan's maglev train breaks world speed record at 280.3 mph,1,JP
1997-10-03,"Vancouver Canucks beats Mighty Ducks, 3-2 in Japan",1,JP
1997-11-02,Toray Japan Queens LPGA Cup,1,JP
1997-11-02,USA beats Japan 23-13 at LPGA Nichirei International,1,JP
1997-11-09,Liselotte Neumann wins LPGA Toray Japan Queens Cup,1,JP
1997-11-09,Toray Japan Queens Cup,1,JP
1997-12-12,Japanese train builders (Maglev) claim world speed record at 332 MPH,1,JP
1998-02-07,18th Winter Olympic games open at Nagano Japan,1,JP
1998-02-19,US hockey team destroys their rooms at Olympic village in Japan,1,JP
1998-02-22,18th Winter Olympic games close at Nagano Japan,1,JP
